Date,High,Low,Open,Close,Volume,Adj Close
2001-01-16,1327.81005859375,1313.3299560546875,1318.3199462890625,1326.6500244140625,1205700000,1326.6500244140625
2001-01-17,1346.9200439453125,1325.4100341796875,1326.6500244140625,1329.469970703125,1349100000,1329.469970703125
2001-01-18,1352.7099609375,1327.4100341796875,1329.8900146484375,1347.969970703125,1445000000,1347.969970703125
2001-01-19,1354.550048828125,1336.739990234375,1347.969970703125,1342.5400390625,1407800000,1342.5400390625
2001-01-22,1353.6199951171875,1333.8399658203125,1342.5400390625,1342.9000244140625,1164000000,1342.9000244140625
2001-01-23,1362.9000244140625,1339.6300048828125,1342.9000244140625,1360.4000244140625,1232600000,1360.4000244140625
2001-01-24,1369.75,1357.280029296875,1360.4000244140625,1364.300048828125,1309000000,1364.300048828125
2001-01-25,1367.3499755859375,1354.6300048828125,1364.300048828125,1357.510009765625,1258000000,1357.510009765625
2001-01-26,1357.510009765625,1342.75,1357.510009765625,1354.949951171875,1098000000,1354.949951171875
2001-01-29,1365.5400390625,1350.3599853515625,1354.9200439453125,1364.1700439453125,1053100000,1364.1700439453125
2001-01-30,1375.6800537109375,1356.199951171875,1364.1700439453125,1373.72998046875,1149800000,1373.72998046875
2001-01-31,1383.3699951171875,1364.6600341796875,1373.72998046875,1366.010009765625,1295300000,1366.010009765625
2001-02-01,1373.5,1359.3399658203125,1366.010009765625,1373.469970703125,1118800000,1373.469970703125
2001-02-02,1376.3800048828125,1348.719970703125,1373.469970703125,1349.469970703125,1048400000,1349.469970703125
2001-02-05,1354.56005859375,1344.47998046875,1349.469970703125,1354.31005859375,1013000000,1354.31005859375
2001-02-06,1363.550048828125,1350.0400390625,1354.31005859375,1352.260009765625,1059600000,1352.260009765625
2001-02-07,1352.260009765625,1334.260009765625,1352.260009765625,1340.8900146484375,1158300000,1340.8900146484375
2001-02-08,1350.3199462890625,1332.4200439453125,1341.0999755859375,1332.530029296875,1107200000,1332.530029296875
2001-02-09,1332.530029296875,1309.97998046875,1332.530029296875,1314.760009765625,1075500000,1314.760009765625
2001-02-12,1330.9599609375,1313.6400146484375,1314.760009765625,1330.31005859375,1039100000,1330.31005859375
2001-02-13,1336.6199951171875,1317.510009765625,1330.31005859375,1318.800048828125,1075200000,1318.800048828125
2001-02-14,1320.72998046875,1304.719970703125,1318.800048828125,1315.9200439453125,1150300000,1315.9200439453125
2001-02-15,1331.2900390625,1315.9200439453125,1315.9200439453125,1326.6099853515625,1153700000,1326.6099853515625
2001-02-16,1326.6099853515625,1293.1800537109375,1326.6099853515625,1301.530029296875,1257200000,1301.530029296875
2001-02-20,1307.1600341796875,1278.43994140625,1301.530029296875,1278.93994140625,1112200000,1278.93994140625
2001-02-21,1282.969970703125,1253.1600341796875,1278.93994140625,1255.27001953125,1208500000,1255.27001953125
2001-02-22,1259.93994140625,1228.3299560546875,1255.27001953125,1252.8199462890625,1365900000,1252.8199462890625
2001-02-23,1252.8199462890625,1215.43994140625,1252.8199462890625,1245.8599853515625,1231300000,1245.8599853515625
2001-02-26,1267.68994140625,1241.7099609375,1245.8599853515625,1267.6500244140625,1130800000,1267.6500244140625
2001-02-27,1272.760009765625,1252.260009765625,1267.6500244140625,1257.93994140625,1114100000,1257.93994140625
2001-02-28,1263.469970703125,1229.6500244140625,1257.93994140625,1239.93994140625,1225300000,1239.93994140625
2001-03-01,1241.3599853515625,1214.5,1239.93994140625,1241.22998046875,1294900000,1241.22998046875
2001-03-02,1251.010009765625,1219.739990234375,1241.22998046875,1234.1800537109375,1294000000,1234.1800537109375
2001-03-05,1242.550048828125,1234.0400390625,1234.1800537109375,1241.4100341796875,929200000,1241.4100341796875
2001-03-06,1267.4200439453125,1241.4100341796875,1241.4100341796875,1253.800048828125,1091800000,1253.800048828125
2001-03-07,1263.8599853515625,1253.800048828125,1253.800048828125,1261.8900146484375,1132200000,1261.8900146484375
2001-03-08,1266.5,1257.5999755859375,1261.8900146484375,1264.739990234375,1114100000,1264.739990234375
2001-03-09,1264.739990234375,1228.4200439453125,1264.739990234375,1233.4200439453125,1085900000,1233.4200439453125
2001-03-12,1233.4200439453125,1176.780029296875,1233.4200439453125,1180.1600341796875,1229000000,1180.1600341796875
2001-03-13,1197.8299560546875,1171.5,1180.1600341796875,1197.6600341796875,1360900000,1197.6600341796875
2001-03-14,1197.6600341796875,1155.3499755859375,1197.6600341796875,1166.7099609375,1397400000,1166.7099609375
2001-03-15,1182.0400390625,1166.7099609375,1166.7099609375,1173.56005859375,1259500000,1173.56005859375
2001-03-16,1173.56005859375,1148.6400146484375,1173.56005859375,1150.530029296875,1543560000,1150.530029296875
2001-03-19,1173.5,1147.1800537109375,1150.530029296875,1170.81005859375,1126200000,1170.81005859375
2001-03-20,1180.56005859375,1142.18994140625,1170.81005859375,1142.6199951171875,1235900000,1142.6199951171875
2001-03-21,1149.3900146484375,1118.739990234375,1142.6199951171875,1122.1400146484375,1346300000,1122.1400146484375
2001-03-22,1124.27001953125,1081.18994140625,1122.1400146484375,1117.5799560546875,1723950000,1117.5799560546875
2001-03-23,1141.8299560546875,1117.5799560546875,1117.5799560546875,1139.8299560546875,1364900000,1139.8299560546875
2001-03-26,1160.02001953125,1139.8299560546875,1139.8299560546875,1152.68994140625,1114000000,1152.68994140625
2001-03-27,1183.3499755859375,1150.9599609375,1152.68994140625,1182.1700439453125,1314200000,1182.1700439453125
2001-03-28,1182.1700439453125,1147.8299560546875,1182.1700439453125,1153.2900390625,1333400000,1153.2900390625
2001-03-29,1161.68994140625,1136.260009765625,1153.2900390625,1147.949951171875,1234500000,1147.949951171875
2001-03-30,1162.800048828125,1143.8299560546875,1147.949951171875,1160.3299560546875,1280800000,1160.3299560546875
2001-04-02,1169.510009765625,1137.510009765625,1160.3299560546875,1145.8699951171875,1254900000,1145.8699951171875
2001-04-03,1145.8699951171875,1100.18994140625,1145.8699951171875,1106.4599609375,1386100000,1106.4599609375
2001-04-04,1117.5,1091.989990234375,1106.4599609375,1103.25,1425590000,1103.25
2001-04-05,1151.469970703125,1103.25,1103.25,1151.43994140625,1368000000,1151.43994140625
2001-04-06,1151.43994140625,1119.2900390625,1151.43994140625,1128.4300537109375,1266800000,1128.4300537109375
2001-04-09,1146.1300048828125,1126.3800048828125,1128.4300537109375,1137.5899658203125,1062800000,1137.5899658203125
2001-04-10,1173.9200439453125,1137.5899658203125,1137.5899658203125,1168.3800048828125,1349600000,1168.3800048828125
2001-04-11,1182.239990234375,1160.260009765625,1168.3800048828125,1165.8900146484375,1290300000,1165.8900146484375
2001-04-12,1183.510009765625,1157.72998046875,1165.8900146484375,1183.5,1102000000,1183.5
2001-04-16,1184.6400146484375,1167.3800048828125,1183.5,1179.6800537109375,913900000,1179.6800537109375
2001-04-17,1192.25,1168.9000244140625,1179.6800537109375,1191.81005859375,1109600000,1191.81005859375
2001-04-18,1248.4200439453125,1191.81005859375,1191.81005859375,1238.1600341796875,1918900000,1238.1600341796875
2001-04-19,1253.7099609375,1233.3900146484375,1238.1600341796875,1253.68994140625,1486800000,1253.68994140625
2001-04-20,1253.699951171875,1234.4100341796875,1253.699951171875,1242.97998046875,1338700000,1242.97998046875
2001-04-23,1242.97998046875,1217.469970703125,1242.97998046875,1224.3599853515625,1012600000,1224.3599853515625
2001-04-24,1233.5400390625,1208.8900146484375,1224.3599853515625,1209.469970703125,1216500000,1209.469970703125
2001-04-25,1232.3599853515625,1207.3800048828125,1209.469970703125,1228.75,1203600000,1228.75
2001-04-26,1248.300048828125,1228.75,1228.75,1234.52001953125,1345200000,1234.52001953125
2001-04-27,1253.0699462890625,1234.52001953125,1234.52001953125,1253.050048828125,1091300000,1253.050048828125
2001-04-30,1269.300048828125,1243.989990234375,1253.050048828125,1249.4599609375,1266800000,1249.4599609375
2001-05-01,1266.469970703125,1243.550048828125,1249.4599609375,1266.43994140625,1181300000,1266.43994140625
2001-05-02,1272.9300537109375,1257.699951171875,1266.43994140625,1267.4300537109375,1342200000,1267.4300537109375
2001-05-03,1267.4300537109375,1239.8800048828125,1267.4300537109375,1248.5799560546875,1137900000,1248.5799560546875
2001-05-04,1267.510009765625,1232.0,1248.5799560546875,1266.6099853515625,1082100000,1266.6099853515625
2001-05-07,1270.0,1259.18994140625,1266.6099853515625,1263.510009765625,949000000,1263.510009765625
2001-05-08,1267.010009765625,1253.0,1266.7099609375,1261.199951171875,1006300000,1261.199951171875
2001-05-09,1261.6500244140625,1247.8299560546875,1261.199951171875,1255.5400390625,1132400000,1255.5400390625
2001-05-10,1268.1400146484375,1254.56005859375,1255.5400390625,1255.1800537109375,1056700000,1255.1800537109375
2001-05-11,1259.8399658203125,1240.7900390625,1255.1800537109375,1245.6700439453125,906200000,1245.6700439453125
2001-05-14,1249.6800537109375,1241.02001953125,1245.6700439453125,1248.9200439453125,858200000,1248.9200439453125
2001-05-15,1257.449951171875,1245.3599853515625,1248.9200439453125,1249.43994140625,1071800000,1249.43994140625
2001-05-16,1286.3900146484375,1243.02001953125,1249.43994140625,1284.989990234375,1405300000,1284.989990234375
2001-05-17,1296.47998046875,1282.6500244140625,1284.989990234375,1288.489990234375,1355600000,1288.489990234375
2001-05-18,1292.06005859375,1281.1500244140625,1288.489990234375,1291.9599609375,1130800000,1291.9599609375
2001-05-21,1312.949951171875,1287.8699951171875,1291.9599609375,1312.8299560546875,1174900000,1312.8299560546875
2001-05-22,1315.9300537109375,1306.8900146484375,1312.8299560546875,1309.3800048828125,1260400000,1309.3800048828125
2001-05-23,1309.3800048828125,1288.699951171875,1309.3800048828125,1289.050048828125,1134800000,1289.050048828125
2001-05-24,1295.0400390625,1281.219970703125,1289.050048828125,1293.1700439453125,1100700000,1293.1700439453125
2001-05-25,1293.1700439453125,1276.4200439453125,1293.1700439453125,1277.8900146484375,828100000,1277.8900146484375
2001-05-29,1278.4200439453125,1265.4100341796875,1277.8900146484375,1267.9300537109375,1026000000,1267.9300537109375
2001-05-30,1267.9300537109375,1245.9599609375,1267.9300537109375,1248.0799560546875,1158600000,1248.0799560546875
2001-05-31,1261.9100341796875,1248.0699462890625,1248.0799560546875,1255.8199462890625,1226600000,1255.8199462890625
2001-06-01,1265.3399658203125,1246.8800048828125,1255.8199462890625,1260.6700439453125,1015000000,1260.6700439453125
2001-06-04,1267.1700439453125,1256.3599853515625,1260.6700439453125,1267.1099853515625,836500000,1267.1099853515625
2001-06-05,1286.6199951171875,1267.1099853515625,1267.1099853515625,1283.5699462890625,1116800000,1283.5699462890625
2001-06-06,1283.8499755859375,1269.010009765625,1283.5699462890625,1270.030029296875,1061900000,1270.030029296875
2001-06-07,1277.0799560546875,1265.0799560546875,1270.030029296875,1276.9599609375,1089600000,1276.9599609375
2001-06-08,1277.1099853515625,1259.989990234375,1276.9599609375,1264.9599609375,726200000,1264.9599609375
2001-06-11,1264.9599609375,1249.22998046875,1264.9599609375,1254.3900146484375,870100000,1254.3900146484375
2001-06-12,1261.0,1235.75,1254.3900146484375,1255.8499755859375,1136500000,1255.8499755859375
2001-06-13,1259.75,1241.5899658203125,1255.8499755859375,1241.5999755859375,1063600000,1241.5999755859375
2001-06-14,1241.5999755859375,1218.9000244140625,1241.5999755859375,1219.8699951171875,1242900000,1219.8699951171875
2001-06-15,1221.5,1203.030029296875,1219.8699951171875,1214.3599853515625,1635550000,1214.3599853515625
2001-06-18,1221.22998046875,1208.3299560546875,1214.3599853515625,1208.4300537109375,1111600000,1208.4300537109375
2001-06-19,1226.1099853515625,1207.7099609375,1208.4300537109375,1212.5799560546875,1184900000,1212.5799560546875
2001-06-20,1225.6099853515625,1210.0699462890625,1212.5799560546875,1223.1400146484375,1350100000,1223.1400146484375
2001-06-21,1240.239990234375,1220.25,1223.1400146484375,1237.0400390625,1546820000,1237.0400390625
2001-06-22,1237.72998046875,1221.4100341796875,1237.0400390625,1225.3499755859375,1189200000,1225.3499755859375
2001-06-25,1231.5,1213.5999755859375,1225.3499755859375,1218.5999755859375,1050100000,1218.5999755859375
2001-06-26,1220.699951171875,1204.6400146484375,1218.5999755859375,1216.760009765625,1198900000,1216.760009765625
2001-06-27,1219.9200439453125,1207.2900390625,1216.760009765625,1211.0699462890625,1162100000,1211.0699462890625
2001-06-28,1234.43994140625,1211.0699462890625,1211.0699462890625,1226.199951171875,1327300000,1226.199951171875
2001-06-29,1237.2900390625,1221.1400146484375,1226.199951171875,1224.3800048828125,1832360000,1224.3800048828125
2001-07-02,1239.780029296875,1224.030029296875,1224.4200439453125,1236.719970703125,1128300000,1236.719970703125
2001-07-03,1236.7099609375,1229.4300537109375,1236.7099609375,1234.449951171875,622110000,1234.449951171875
2001-07-05,1234.449951171875,1219.1500244140625,1234.449951171875,1219.239990234375,934900000,1219.239990234375
2001-07-06,1219.239990234375,1188.739990234375,1219.239990234375,1190.5899658203125,1056700000,1190.5899658203125
2001-07-09,1201.760009765625,1189.75,1190.5899658203125,1198.780029296875,1045700000,1198.780029296875
2001-07-10,1203.4300537109375,1179.9300537109375,1198.780029296875,1181.52001953125,1263800000,1181.52001953125
2001-07-11,1184.9300537109375,1168.4599609375,1181.52001953125,1180.1800537109375,1384100000,1180.1800537109375
2001-07-12,1210.25,1180.1800537109375,1180.1800537109375,1208.1400146484375,1394000000,1208.1400146484375
2001-07-13,1218.5400390625,1203.6099853515625,1208.1400146484375,1215.6800537109375,1121700000,1215.6800537109375
2001-07-16,1219.6300048828125,1200.050048828125,1215.6800537109375,1202.449951171875,1039800000,1202.449951171875
2001-07-17,1215.3599853515625,1196.1400146484375,1202.449951171875,1214.43994140625,1238100000,1214.43994140625
2001-07-18,1214.43994140625,1198.3299560546875,1214.43994140625,1207.7099609375,1316300000,1207.7099609375
2001-07-19,1225.0400390625,1205.800048828125,1207.7099609375,1215.02001953125,1343500000,1215.02001953125
2001-07-20,1215.68994140625,1207.0400390625,1215.02001953125,1210.8499755859375,1170900000,1210.8499755859375
2001-07-23,1215.219970703125,1190.5,1210.8499755859375,1191.030029296875,986900000,1191.030029296875
2001-07-24,1191.030029296875,1165.5400390625,1191.030029296875,1171.6500244140625,1198700000,1171.6500244140625
2001-07-25,1190.52001953125,1171.280029296875,1171.6500244140625,1190.489990234375,1280700000,1190.489990234375
2001-07-26,1204.1800537109375,1182.6500244140625,1190.489990234375,1202.9300537109375,1213900000,1202.9300537109375
2001-07-27,1209.260009765625,1195.989990234375,1202.9300537109375,1205.8199462890625,1015300000,1205.8199462890625
2001-07-30,1209.050048828125,1200.4100341796875,1205.8199462890625,1204.52001953125,909100000,1204.52001953125
2001-07-31,1222.739990234375,1204.52001953125,1204.52001953125,1211.22998046875,1129200000,1211.22998046875
2001-08-01,1223.0400390625,1211.22998046875,1211.22998046875,1215.9300537109375,1340300000,1215.9300537109375
2001-08-02,1226.27001953125,1215.31005859375,1215.9300537109375,1220.75,1218300000,1220.75
2001-08-03,1220.75,1205.31005859375,1220.75,1214.3499755859375,939900000,1214.3499755859375
2001-08-06,1214.3499755859375,1197.3499755859375,1214.3499755859375,1200.47998046875,811700000,1200.47998046875
2001-08-07,1207.56005859375,1195.6400146484375,1200.469970703125,1204.4000244140625,1012000000,1204.4000244140625
2001-08-08,1206.7900390625,1181.27001953125,1204.4000244140625,1183.530029296875,1124600000,1183.530029296875
2001-08-09,1184.7099609375,1174.6800537109375,1183.530029296875,1183.4300537109375,1104200000,1183.4300537109375
2001-08-10,1193.3299560546875,1169.550048828125,1183.4300537109375,1190.1600341796875,960900000,1190.1600341796875
2001-08-13,1193.8199462890625,1185.1199951171875,1190.1600341796875,1191.2900390625,837600000,1191.2900390625
2001-08-14,1198.7900390625,1184.260009765625,1191.2900390625,1186.72998046875,964600000,1186.72998046875
2001-08-15,1191.2099609375,1177.6099853515625,1186.72998046875,1178.02001953125,1065600000,1178.02001953125
2001-08-16,1181.800048828125,1166.0799560546875,1178.02001953125,1181.6600341796875,1055400000,1181.6600341796875
2001-08-17,1181.6600341796875,1156.0699462890625,1181.6600341796875,1161.969970703125,974300000,1161.969970703125
2001-08-20,1171.4100341796875,1160.93994140625,1161.969970703125,1171.4100341796875,897100000,1171.4100341796875
2001-08-21,1179.8499755859375,1156.56005859375,1171.4100341796875,1157.260009765625,1041600000,1157.260009765625
2001-08-22,1168.56005859375,1153.3399658203125,1157.260009765625,1165.31005859375,1110800000,1165.31005859375
2001-08-23,1169.8599853515625,1160.9599609375,1165.31005859375,1162.0899658203125,986200000,1162.0899658203125
2001-08-24,1185.1500244140625,1162.0899658203125,1162.0899658203125,1184.9300537109375,1043600000,1184.9300537109375
2001-08-27,1186.8499755859375,1178.0699462890625,1184.9300537109375,1179.2099609375,842600000,1179.2099609375
2001-08-28,1179.6600341796875,1161.1700439453125,1179.2099609375,1161.510009765625,987100000,1161.510009765625
2001-08-29,1166.969970703125,1147.3800048828125,1161.510009765625,1148.56005859375,963700000,1148.56005859375
2001-08-30,1151.75,1124.8699951171875,1148.5999755859375,1129.030029296875,1157000000,1129.030029296875
2001-08-31,1141.8299560546875,1126.3800048828125,1129.030029296875,1133.5799560546875,920100000,1133.5799560546875
2001-09-04,1155.4000244140625,1129.06005859375,1133.5799560546875,1132.93994140625,1178300000,1132.93994140625
2001-09-05,1135.52001953125,1114.8599853515625,1132.93994140625,1131.739990234375,1384500000,1131.739990234375
2001-09-06,1131.739990234375,1105.8299560546875,1131.739990234375,1106.4000244140625,1359700000,1106.4000244140625
2001-09-07,1106.4000244140625,1082.1199951171875,1106.4000244140625,1085.780029296875,1424300000,1085.780029296875
2001-09-10,1096.93994140625,1073.1500244140625,1085.780029296875,1092.5400390625,1276600000,1092.5400390625
2001-09-17,1092.5400390625,1037.4599609375,1092.5400390625,1038.77001953125,2330830000,1038.77001953125
2001-09-18,1046.4200439453125,1029.25,1038.77001953125,1032.739990234375,1650410000,1032.739990234375
2001-09-19,1038.9100341796875,984.6199951171875,1032.739990234375,1016.0999755859375,2120550000,1016.0999755859375
2001-09-20,1016.0999755859375,984.489990234375,1016.0999755859375,984.5399780273438,2004800000,984.5399780273438
2001-09-21,984.5399780273438,944.75,984.5399780273438,965.7999877929688,2317300000,965.7999877929688
2001-09-24,1008.4400024414062,965.7999877929688,965.7999877929688,1003.4500122070312,1746600000,1003.4500122070312
2001-09-25,1017.1400146484375,998.3300170898438,1003.4500122070312,1012.27001953125,1613800000,1012.27001953125
2001-09-26,1020.2899780273438,1002.6199951171875,1012.27001953125,1007.0399780273438,1519100000,1007.0399780273438
2001-09-27,1018.9199829101562,998.239990234375,1007.0399780273438,1018.6099853515625,1467000000,1018.6099853515625
2001-09-28,1040.93994140625,1018.6099853515625,1018.6099853515625,1040.93994140625,1631500000,1040.93994140625
2001-10-01,1040.93994140625,1026.760009765625,1040.93994140625,1038.550048828125,1175600000,1038.550048828125
2001-10-02,1051.3299560546875,1034.469970703125,1038.550048828125,1051.3299560546875,1289800000,1051.3299560546875
2001-10-03,1075.3800048828125,1041.47998046875,1051.3299560546875,1072.280029296875,1650600000,1072.280029296875
2001-10-04,1084.1199951171875,1067.8199462890625,1072.280029296875,1069.6300048828125,1609100000,1069.6300048828125
2001-10-05,1072.3499755859375,1053.5,1069.6199951171875,1071.3800048828125,1301700000,1071.3800048828125
2001-10-08,1071.3699951171875,1056.8800048828125,1071.3699951171875,1062.43994140625,979000000,1062.43994140625
2001-10-09,1063.3699951171875,1053.8299560546875,1062.43994140625,1056.75,1227800000,1056.75
2001-10-10,1081.6199951171875,1052.760009765625,1056.75,1080.989990234375,1312400000,1080.989990234375
2001-10-11,1099.1600341796875,1080.989990234375,1080.989990234375,1097.4300537109375,1704580000,1097.4300537109375
2001-10-12,1097.4300537109375,1072.1500244140625,1097.4300537109375,1091.6500244140625,1331400000,1091.6500244140625
2001-10-15,1091.6500244140625,1078.18994140625,1091.6500244140625,1089.97998046875,1024700000,1089.97998046875
2001-10-16,1101.6600341796875,1087.1300048828125,1089.97998046875,1097.5400390625,1210500000,1097.5400390625
2001-10-17,1107.1199951171875,1076.5699462890625,1097.5400390625,1077.0899658203125,1452200000,1077.0899658203125
2001-10-18,1077.93994140625,1064.5400390625,1077.0899658203125,1068.6099853515625,1262900000,1068.6099853515625
2001-10-19,1075.52001953125,1057.239990234375,1068.6099853515625,1073.47998046875,1294900000,1073.47998046875
2001-10-22,1090.5699462890625,1070.7900390625,1073.47998046875,1089.9000244140625,1105700000,1089.9000244140625
2001-10-23,1098.989990234375,1081.530029296875,1089.9000244140625,1084.780029296875,1317300000,1084.780029296875
2001-10-24,1090.260009765625,1079.97998046875,1084.780029296875,1085.199951171875,1336200000,1085.199951171875
2001-10-25,1100.0899658203125,1065.6400146484375,1085.199951171875,1100.0899658203125,1364400000,1100.0899658203125
2001-10-26,1110.6099853515625,1094.239990234375,1100.0899658203125,1104.6099853515625,1244500000,1104.6099853515625
2001-10-29,1104.6099853515625,1078.300048828125,1104.6099853515625,1078.300048828125,1106100000,1078.300048828125
2001-10-30,1078.300048828125,1053.6099853515625,1078.300048828125,1059.7900390625,1297400000,1059.7900390625
2001-10-31,1074.7900390625,1057.550048828125,1059.7900390625,1059.780029296875,1352500000,1059.780029296875
2001-11-01,1085.6099853515625,1054.31005859375,1059.780029296875,1084.0999755859375,1317400000,1084.0999755859375
2001-11-02,1089.6300048828125,1075.5799560546875,1084.0999755859375,1087.199951171875,1121900000,1087.199951171875
2001-11-05,1106.719970703125,1087.199951171875,1087.199951171875,1102.8399658203125,1267700000,1102.8399658203125
2001-11-06,1119.72998046875,1095.3599853515625,1102.8399658203125,1118.8599853515625,1356000000,1118.8599853515625
2001-11-07,1126.6199951171875,1112.97998046875,1118.8599853515625,1115.800048828125,1411300000,1115.800048828125
2001-11-08,1135.75,1115.4200439453125,1115.800048828125,1118.5400390625,1517500000,1118.5400390625
2001-11-09,1123.02001953125,1111.1300048828125,1118.5400390625,1120.31005859375,1093800000,1120.31005859375
2001-11-12,1121.7099609375,1098.3199462890625,1120.31005859375,1118.3299560546875,991600000,1118.3299560546875
2001-11-13,1139.1400146484375,1118.3299560546875,1118.3299560546875,1139.0899658203125,1370100000,1139.0899658203125
2001-11-14,1148.280029296875,1132.8699951171875,1139.0899658203125,1141.2099609375,1443400000,1141.2099609375
2001-11-15,1146.4599609375,1135.06005859375,1141.2099609375,1142.239990234375,1454500000,1142.239990234375
2001-11-16,1143.52001953125,1129.9200439453125,1142.239990234375,1138.6500244140625,1337400000,1138.6500244140625
2001-11-19,1151.06005859375,1138.6500244140625,1138.6500244140625,1151.06005859375,1316800000,1151.06005859375
2001-11-20,1152.449951171875,1142.1700439453125,1151.06005859375,1142.6600341796875,1330200000,1142.6600341796875
2001-11-21,1142.6600341796875,1129.780029296875,1142.6600341796875,1137.030029296875,1029300000,1137.030029296875
2001-11-23,1151.050048828125,1135.9000244140625,1137.030029296875,1150.3399658203125,410300000,1150.3399658203125
2001-11-26,1157.8800048828125,1146.1700439453125,1150.3399658203125,1157.4200439453125,1129800000,1157.4200439453125
2001-11-27,1163.3800048828125,1140.81005859375,1157.4200439453125,1149.5,1288000000,1149.5
2001-11-28,1149.5,1128.2900390625,1149.5,1128.52001953125,1423700000,1128.52001953125
2001-11-29,1140.4000244140625,1125.510009765625,1128.52001953125,1140.199951171875,1375700000,1140.199951171875
2001-11-30,1143.5699462890625,1135.8900146484375,1140.199951171875,1139.449951171875,1343600000,1139.449951171875
2001-12-03,1139.449951171875,1125.780029296875,1139.449951171875,1129.9000244140625,1202900000,1129.9000244140625
2001-12-04,1144.800048828125,1128.8599853515625,1129.9000244140625,1144.800048828125,1318500000,1144.800048828125
2001-12-05,1173.6199951171875,1143.77001953125,1143.77001953125,1170.3499755859375,1765300000,1170.3499755859375
2001-12-06,1173.3499755859375,1164.4300537109375,1170.3499755859375,1167.0999755859375,1487900000,1167.0999755859375
2001-12-07,1167.0999755859375,1152.6600341796875,1167.0999755859375,1158.31005859375,1248200000,1158.31005859375
2001-12-10,1158.31005859375,1139.6600341796875,1158.31005859375,1139.9300537109375,1218700000,1139.9300537109375
2001-12-11,1150.8900146484375,1134.3199462890625,1139.9300537109375,1136.760009765625,1367200000,1136.760009765625
2001-12-12,1141.5799560546875,1126.010009765625,1136.760009765625,1137.0699462890625,1449700000,1137.0699462890625
2001-12-13,1137.0699462890625,1117.8499755859375,1137.0699462890625,1119.3800048828125,1511500000,1119.3800048828125
2001-12-14,1128.280029296875,1114.530029296875,1119.3800048828125,1123.0899658203125,1306800000,1123.0899658203125
2001-12-17,1137.300048828125,1122.6600341796875,1123.0899658203125,1134.3599853515625,1260400000,1134.3599853515625
2001-12-18,1145.0999755859375,1134.3599853515625,1134.3599853515625,1142.9200439453125,1354000000,1142.9200439453125
2001-12-19,1152.43994140625,1134.75,1142.9200439453125,1149.56005859375,1484900000,1149.56005859375
2001-12-20,1151.4200439453125,1139.9300537109375,1149.56005859375,1139.9300537109375,1490500000,1139.9300537109375
2001-12-21,1147.4599609375,1139.9300537109375,1139.9300537109375,1144.8900146484375,1694000000,1144.8900146484375
2001-12-24,1147.8299560546875,1144.6199951171875,1144.8900146484375,1144.6500244140625,439670000,1144.6500244140625
2001-12-26,1159.1800537109375,1144.6500244140625,1144.6500244140625,1149.3699951171875,791100000,1149.3699951171875
2001-12-27,1157.1300048828125,1149.3699951171875,1149.3699951171875,1157.1300048828125,876300000,1157.1300048828125
2001-12-28,1164.6400146484375,1157.1300048828125,1157.1300048828125,1161.02001953125,917400000,1161.02001953125
2001-12-31,1161.1600341796875,1148.0400390625,1161.02001953125,1148.0799560546875,943600000,1148.0799560546875
2002-01-02,1154.6700439453125,1136.22998046875,1148.0799560546875,1154.6700439453125,1171000000,1154.6700439453125
2002-01-03,1165.27001953125,1154.010009765625,1154.6700439453125,1165.27001953125,1398900000,1165.27001953125
2002-01-04,1176.550048828125,1163.4200439453125,1165.27001953125,1172.510009765625,1513000000,1172.510009765625
2002-01-07,1176.969970703125,1163.550048828125,1172.510009765625,1164.8900146484375,1308300000,1164.8900146484375
2002-01-08,1167.5999755859375,1157.4599609375,1164.8900146484375,1160.7099609375,1258800000,1160.7099609375
2002-01-09,1174.260009765625,1151.8900146484375,1160.7099609375,1155.1400146484375,1452000000,1155.1400146484375
2002-01-10,1159.9300537109375,1150.8499755859375,1155.1400146484375,1156.550048828125,1299000000,1156.550048828125
2002-01-11,1159.4100341796875,1145.449951171875,1156.550048828125,1145.5999755859375,1211900000,1145.5999755859375
2002-01-14,1145.5999755859375,1138.1500244140625,1145.5999755859375,1138.4100341796875,1286400000,1138.4100341796875
2002-01-15,1148.81005859375,1136.8800048828125,1138.4100341796875,1146.18994140625,1386900000,1146.18994140625
2002-01-16,1146.18994140625,1127.489990234375,1146.18994140625,1127.5699462890625,1482500000,1127.5699462890625
2002-01-17,1139.27001953125,1127.5699462890625,1127.5699462890625,1138.8800048828125,1380100000,1138.8800048828125
2002-01-18,1138.8800048828125,1124.449951171875,1138.8800048828125,1127.5799560546875,1333300000,1127.5799560546875
2002-01-22,1135.260009765625,1117.9100341796875,1127.5799560546875,1119.31005859375,1311600000,1119.31005859375
2002-01-23,1131.93994140625,1117.4300537109375,1119.31005859375,1128.1800537109375,1479200000,1128.1800537109375
2002-01-24,1139.5,1128.1800537109375,1128.1800537109375,1132.1500244140625,1552800000,1132.1500244140625
2002-01-25,1138.31005859375,1127.8199462890625,1132.1500244140625,1133.280029296875,1345100000,1133.280029296875
2002-01-28,1138.6300048828125,1126.6600341796875,1133.280029296875,1133.06005859375,1186800000,1133.06005859375
2002-01-29,1137.469970703125,1098.739990234375,1133.06005859375,1100.6400146484375,1812000000,1100.6400146484375
2002-01-30,1113.7900390625,1081.6600341796875,1100.6400146484375,1113.5699462890625,2019600000,1113.5699462890625
2002-01-31,1130.2099609375,1113.300048828125,1113.5699462890625,1130.199951171875,1557000000,1130.199951171875
